"","site","treatment","transect.point","dark.light","date","ghg","device","real.time","chamber_size","chamber.expansion","ref.redox","redox","air.temp_chamber","soil.temp_thermo","air.temp.phone","salinity","status.ch4","status.co2","status.n2o","status.fan","analyzed_minutes","flag","r2.ch4","rmse.ch4","r2.co2","rmse.co2","r2.h2o_lgr","rmse.h2o_lgr","r2.h2o_licor_ch4","rmse.h2o_licor_ch4","r2.n2o","rmse.n2o","r2.h2o_licor_n2o","rmse.h2o_licor_n2o","mean.tair","se.tair","mean.rh","se.rh","mean.tsoil","se.tsoil","mean.rad","se.rad","mean.vwc","se.vwc","area.m2","volume.m3","flux.ch4.umol","p.ch4","sd.ch4","se.ch4","flux.co2.mmol","p.co2","sd.co2","se.co2","flux.h2o.mmol_lgr","p.h2o_lgr","sd.h2o_lgr","se.h2o_lgr","flux.n2o.umol","p.n2o","sd.n2o","se.n2o","flux.h2o.mmol_licor_n2o","p.h2o_licor_n2o","sd.h2o_licor_n2o","se.h2o_licor_n2o","flux.h2o.mmol_licor_ch4","p.h2o_licor_ch4","sd.h2o_licor_ch4","se.h2o_licor_ch4"
"38","NES","g","2","L","19436","ch4","lgr","1679307240","0.5","100","304","-36",NA,NA,"8","27","unknown","unknown","unknown","on","6","2","0.434102273049156","0.0023453563862319","0.995817508285997","0.724448937220576","0.916417907080016","184.615936878024",NA,NA,NA,NA,NA,NA,"283.710916666667","0.025733197289536","87.7769166666667","0.0599142504384556","8.29657142857143","0.00359604958656747","224.372857142857","5.10880818826092","800258","0","0.1534","0.082414","39.3071084868248","1.48505860920975e-46","0.00831383317699336","0.000436363074794069","-213.902229485258","0","0.00256803087354167","0.000134786665102414","11697.5402553451","1.21107214395862e-196","0.654427663969712","0.0343485443598228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","NES","g ","1","L","19436","ch4","lgr","1679310780","0.5","100","304","40",NA,NA,"8","27","unknown","unknown","unknown","on","6","4","0.10515339205343","0.00278188836713937","0.107703030450844","0.733311091769884","0.0202017405070639","219.089024408688",NA,NA,NA,NA,NA,NA,"284.068245125348","0.00743541747782773","86.4423398328691","0.0415720286650775","8.40416666666667","0.00184197099403248","118.571388888889","5.79512714232216",NA,NA,"0.1534","0.082414","18.226118785552","2.47143217537706e-10","0.00984884988489605","0.000516930557477541","-4.86927899772127","1.45988095750539e-10","0.00259617565790299","0.000136263883177622","601.26210978248","0.00667902804801026","0.775651150606131","0.0407111273272448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","NES","ng","5","L","19437","ch4","lgr","1679398500","0.5","100","291","344",NA,NA,"10","27","unknown","unknown","unknown","on","5.5","2","0.520228819802172","0.00269694642049524","0.931877536368372","0.705706091552824","0.141208138685833","201.801224695583",NA,NA,NA,NA,NA,NA,"285.554333333333","0.0158512425194628","93.0677272727273","0.0772243212655232","8","0","211.358611111111","1.30802906093498",NA,NA,"0.1534","0.082414","58.1599474945382","9.8527876648175e-55","0.00949961750470743","0.000520575832520715","-54.0542288988443","3.68532299298798e-195","0.0024857512516926","0.000136218329490429","1694.65486759248","1.31104721207878e-12","0.710816659916255","0.0389525130166696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","NES","ng","2","L","19437","ch4","lgr","1679400960","0.5","100","291","-34",NA,NA,"10","27","unknown","unknown","unknown","on","5.5","2","0.293095640011557","0.00328135796655557","0.885956576673337","1.22323934412108","0.0947312544563845","241.319226538254",NA,NA,NA,NA,NA,NA,"285.817696969697","0.0145918811739859","94.5840606060606","0.0200280632964278","8.97","0","224.918055555556","2.57930594883383",NA,NA,"0.1534","0.082414","43.7650158784085","9.42522619550999e-27","0.0115474755318756","0.000632797761124578","-70.6206430192565","4.10156615437105e-158","0.00430471973488859","0.00023589718834969","1616.95873376041","9.73761779508446e-09","0.849230072495473","0.0465375213025037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","NES","ng","1","L","19437","ch4","lgr","1679402940","0.5","100","291","290",NA,NA,"10","27","unknown","unknown","unknown","on","5.5","2","0.343602920890964","0.002021284874045","0.989994379358155","0.980774240627751","0.766248638343228","245.348799137112",NA,NA,NA,NA,NA,NA,"285.783434650456","0.0162953601258059","94.4788449848024","0.035279162824328","9.14027777777778","0.00439129931798963","190.769166666667","0.917746928408466",NA,NA,"0.1534","0.082414","-30.2731432078561","4.09535545197683e-32","0.00711398639342989","0.000389844052927989","-201.952058659423","0","0.00345187098189153","0.000189161364577239","9195.5266111192","1.69016056743057e-106","0.863514114768467","0.0473202819972727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","NES","po","4","L","19437","ch4","lgr","1679409960","0.5","100","291","270",NA,NA,"12","27","unknown","unknown","unknown","on","5.5","2","0.224023794369415","0.00235912233275481","0.900063843439402","1.5306621858994","0.262628917759139","238.941403082857",NA,NA,NA,NA,NA,NA,"285.429240121581","0.00983089184220742","93.2468693009119","0.0243230071208643","9.38","0","118.073333333333","2.1960060427245",NA,NA,"0.1534","0.082414","-26.2676431077954","5.3957964068327e-20","0.00831332111574653","0.000455567190857658","-95.192440842325","1.31375416515868e-167","0.00539390691802481","0.000295584278314213","2955.06748708569","1.07272539069154e-23","0.842006615805873","0.0461416783142988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","NES","po","5","L","19437","ch4","lgr","1679412120","0.5","100","291","213",NA,NA,"12","27","unknown","unknown","unknown","on","5.5","2","0.0516046396169542","0.00158569155519598","0.993057229726739","0.495983257893348","0.158153657752849","103.284655873269",NA,NA,NA,NA,NA,NA,"284.857303030303","0.00137712364401274","91.1414242424242","0.0505543398581536","9.63","0","23.1419444444444","0.35801587697445",NA,NA,"0.1534","0.082414","-7.68495295474898","2.85606879259057e-05","0.00559904439111519","0.000306825742592359","123.242526706311","0","0.0017513067210931","9.59710171362569e-05","930.104719526714","4.58675597232863e-14","0.364696003621033","0.0199852178898696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","HAH","ng","110","L","19443","ch4","lgr","1679913300","1","100","307","-59",NA,NA,"4","30","unknown","unknown","unknown","on","6","2","0.205319113099047","0.00275018490057925","0.808048596170991","0.794899204947397","0.0358345925970792","350.760725057752",NA,NA,NA,NA,NA,NA,"282.256375","0.0583572992584764","76.1605833333333","0.248349092886346","6.30888888888889","0.00111111111111111","620.006666666667","39.1573511779058","96.46","0","0.1963","0.200175","-51.0115422456934","8.85017070825612e-20","0.0238010154088438","0.00124922933211658","-59.5145851916782","1.92713235853265e-131","0.00687932226718483","0.000361070778436486","2467.59951728047","0.000286663734243293","3.03560005007614","0.159327682369409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","HAH","ng","240","L","19443","ch4","lgr","1679928780","1","100","307","261",NA,NA,"5","30","unknown","unknown","unknown","on","6","2","0.0865993597836126","0.002314243820001","0.724028843055318","0.489888308517171","0.553330348124066","182.94679916313",NA,NA,NA,NA,NA,NA,"278.780125","0.028279862658321","80.1707083333333","0.0515353495394196","5.71166666666667","0.113614846447695","215.369444444444","16.65800556358","68.2325","0.228298528803775","0.1963","0.200175","-32.962512323072","3.34013834700454e-07","0.0202850324269982","0.00119117811946448","36.7052062839501","1.68186797584819e-82","0.0042940161006346","0.000252153307721432","-9419.07695651916","2.49587118331135e-52","1.60358287288764","0.0941656286627098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","HAH","ng","370","L","19444","ch4","lgr","1680003360","1","100","311","290",NA,NA,"6","30","unknown","unknown","unknown","on","6","2","0.284063668559058","0.00179910872372333","0.966389416961323","1.15592255309911","0.806831435125492","406.419798306984",NA,NA,NA,NA,NA,NA,"283.081291666667","0.0305625714521539","67.0264583333333","0.35275471250766","-171.4725","19.5242459861928","356.156666666667","7.01950715042877","47.4816666666667","0.00825679133650622","0.1963","0.200175","41.22837759801","4.98933190938206e-28","0.0155247134423876","0.000814836135004934","-225.493998497923","4.56241048668113e-268","0.00997458695065306","0.000523530041910443","30218.0353844328","6.03584590546232e-131","3.50704258326924","0.18407199813727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","MET","g","1","L","19445","ch4","lgr","1680076200","0.5","90","309","306",NA,NA,"5","28","unknown","unknown","unknown","on","6","4","0.614994711072182","0.00141068691510898","0.114008794778767","0.473138614335445","0.0754708552346486","160.670238778457",NA,NA,NA,NA,NA,NA,"279.120324483776","0.00424879538159067","91.7718879056047","0.0528367404432884","5.43472222222222","0.00307282278351788","47.5169444444444","0.681787312579485","52.4075","0.0035271059227751","0.1534","0.082414","34.688745378043","8.0249578640294e-77","0.00508285457903883","0.000266780678132708","3.30216277546536","3.9498166702093e-11","0.00170476861069425","8.94771469354863e-05","-893.141734658327","1.04489550899917e-07","0.578911911738574","0.0303849952799406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","MET","ng","1","L","19445","ch4","lgr","1680078720","0.5","90","309","311",NA,NA,"6","28","increase","unknown","unknown","on","6","2","0.695347505621274","0.00231139701948245","0.975922145925582","0.687830975560035","0.479236467908514","115.9794848879",NA,NA,NA,NA,NA,NA,"279.542123893805","0.00679781723911859","94.8530678466077","0.0457456811350581","5.19777777777778","0.00222222222222222","65.9202777777778","0.339124101953213","72.7505555555556","0.393329690145445","0.1534","0.082414","67.8340123128776","3.37300822293521e-95","0.00831564223520972","0.000436458025725723","85.0657632406106","3.23711063217374e-294","0.00247458842545945","0.000129882208506595","2161.27583895209","4.31461470506555e-53","0.417255839140814","0.0219002519135356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","MET","pz","1","L","19445","ch4","lgr","1680081840","1","80","309","109",NA,NA,"6","28","unknown","unknown","unknown","on","6","4","0.526805880669573","0.00262075755409614","0.0064791811268835","0.608845281728872","0.00563749676417767","215.952794175735",NA,NA,NA,NA,NA,NA,"279.553805309735","0.00613921504278793","95.600383480826","0.0190926398809455","5.73638888888889","0.00468284233619702","68.8233333333333","0.662907855887095","96.46","0","0.1534","0.165508","107.797059510093","1.27524290972561e-60","0.0189342428606598","0.000993790019318517","1.9166947333486","0.125818839974195","0.00439873746077905","0.000230873841552298","633.875609659545","0.153404065357109","1.56019874672149","0.08188919694627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","MET","ng","3","L","19445","ch4","lgr","1680090120","0.5","90","309","207",NA,NA,"6","28","unknown","unknown","unknown","on","6","4","0.337981301344114","0.00329036623085257","0.650398134542149","0.760331491959913","0.164748172657951","262.245876028259",NA,NA,NA,NA,NA,NA,"282.019911764706","0.00193844488345899","93.4510588235294","0.0586185919904572","2.895","2.34694815343685","154.561388888889","1.73289789186078","78.6444444444444","0.180506537912833","0.1534","0.082414","45.2381520083991","3.33585968754188e-34","0.011733645820313","0.000615856688448496","19.9551574597496","2.14148792172853e-84","0.0027113882792239","0.000142310977535229","2241.09187297422","7.88231949801035e-16","0.935184721475823","0.0490844682441902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","MET","ng","5","L","19446","ch4","lgr","1680165360","0.5","90","300","-30",NA,"6.8","11","28","increase","unknown","unknown","on","5","1","0.976718950582737","0.00368551825364986","0.190328101803292","0.745018592291587","0.0622335687661027","145.479360624058",NA,NA,NA,NA,NA,NA,"285.038821656051","0.00499675726915794","90.7192993630573","0.113441237687758","6.8",NA,"151.887777777778","2.38298056367295","96.46","0","0.1534","0.082414","544.808183250569","7.9663855212642e-248","0.0130071418354021","0.000747240774231538","-8.24376419989939","1.64877264653898e-15","0.00262936223158071","0.000151052913432062","-855.31860815797","1.11202227398573e-05","0.51343408105136","0.0294960172724077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","MET","g","3","L","19446","ch4","lgr","1680160260","0.5","90","300","18",NA,NA,"11","28","unknown","unknown","unknown","on","6.5","2","0.00872088393393275","0.00231161916018867","0.959190461461417","0.949104477257498","0.445741861003707","126.304876514822",NA,NA,NA,NA,NA,NA,"285.160608695652","0.0233056022631456","86.3155652173913","0.212681333142636","6.87694444444444","0.0618816323294165","103.120277777778","1.52465819672576","58.3675","0.0330208568048586","0.1534","0.082414","-3.8137534958813","0.0643935522935454","0.00815172414751083","0.000411200088665917","-80.9356137011028","1.04347916331915e-273","0.00334693448601595","0.000168830511497255","1992.32345715452","4.73565779459661e-52","0.445403174349114","0.02246761807321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","MET","g","5","L","19446","ch4","lgr","1680162660","0.5","90","300","263",NA,NA,"11","28","unknown","unknown","unknown","on","6.5","4","0.6658156211677","0.0021561211562779","0.516737028058821","0.492130811650385","0.0601033179745661","306.48229009697",NA,NA,NA,NA,NA,NA,"284.427666666667","0.00428828090747822","90.3015","0.0532450806210053","7.37083333333333","0.00573730482601951","53.8225","1.21921275504462","86.6555555555556","0.57096596574472","0.1534","0.082414","-53.6621184168844","4.29176081862572e-95","0.00762296708987843","0.000384527823382312","8.97293088786374","1.0134212204724e-63","0.00173992865391768","8.77677904473481e-05","-1366.54923877325","8.65869855905892e-07","1.08356824208937","0.0546587874123262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","MET","ng","5","L","19446","ch4","lgr","1680165360","0.5","90","300","-30",NA,NA,"11","28","increase","unknown","unknown","on","6.5","1","0.879993008207954","0.0140112607912622","0.195727585287505","0.715805817728362","0.291634580565223","142.95816277268",NA,NA,NA,NA,NA,NA,"285.038821656051","0.00499675726915794","90.7192993630573","0.113441237687758","6.35","0.00674948557710554","151.887777777778","2.38298056367295","96.46","0","0.1534","0.082414","667.411930850331","4.15015422090698e-182","0.049430604893151","0.00249344417782834","-6.21155120206214","2.89494170622037e-20","0.00252530554412453","0.00012738481391935","-1613.54174226129","3.94296251789486e-31","0.504344938370857","0.0254408367633036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","HEI","g","3","L","19450","ch4","lgr","1680529020","0.5","90","297","-20",NA,NA,"4","19","increase","unknown","unknown","on","5.5","1","0.984459862512445","0.00141775783316969","0.7513933657242","3.02091218716462","0.847431654968231","121.280659032472",NA,NA,NA,NA,NA,NA,"280.009860724234","0.0598670019969878","80.7914763231198","0.373791794465229","7.27","0","353.799259259259","32.0603352800543","66.8392592592593","2.57152758296511","0.1534","0.082414","238.375912933542","2.1421863910103e-301","0.00509273742971968","0.000279080292019335","-110.944086234418","4.578129641874e-102","0.0108514389464336","0.000594655191199864","6038.10147007237","3.47356365187696e-137","0.435653069448984","0.0238736411446278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","WNT","ng","3","L","19450","ch4","lgr","1680508980","1","90","297","-166",NA,NA,"5","20","flat","unknown","unknown","on","6","2","0.121906938677","0.00374485770502803","0.711822096952337","0.788546875306447","0.415546357959199","350.368630033434",NA,NA,NA,NA,NA,NA,"283.85147632312","0.0546120169752141","75.284651810585","0.359847952536545","6.14888888888889","0.00768565714405686","550.168518518519","0.30262183094608","96.46","0","0.1534","0.165508","-53.569628620953","7.59820067522647e-12","0.0266459168447868","0.00139854793301291","47.5797641348888","1.46207320415377e-99","0.00561077512756265","0.000294489320932796","11342.2520964948","5.13211830753627e-44","2.49299015243176","0.130848048690324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","WNT","ng","2","L","19450","ch4","lgr","1680511320","1","90","297","-200",NA,NA,"4","20","flat","unknown","unknown","on","6","4","0.462251427827112","0.00189268043690097","0.487702823951975","0.748676328407777","0.615771042996066","320.245545232397",NA,NA,NA,NA,NA,NA,"286.555972222222","0.034037235845975","67.3035277777778","0.125442066335487","6.70481481481481","0.0613554641658875","561.701111111111","0.397374335825842","92.8874074074074","3.57259259259259","0.1534","0.165508","66.7252764423888","1.44086460891532e-50","0.0133399540711348","0.000700166006722447","27.7762969781012","2.21959819140012e-54","0.00527680618470317","0.000276960497381805","15415.6298281895","5.57114276773853e-77","2.25714852945843","0.11846957373489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","WNT","ng","1","L","19450","ch4","lgr","1680512700","1","90","297","-35",NA,"4.8","4","20","increase","unknown","unknown","on","6","1","0.885487307362815","0.00115807975357717","0.0256594199305158","0.453904634782302","0.833721926531732","186.951212792177",NA,NA,NA,NA,NA,NA,"284.469527777778","0.0647760838410011","70.7364722222222","0.326999995974138","4.8",NA,"562.279130434783","0.290898779676342","96.46","0","0.1534","0.165508","123.460638521849","5.91860796480871e-172","0.0082222224532787","0.000431554758794313","-2.82395864187933","0.00220444535701704","0.00322266654626017","0.000169146127090155","16048.9675694658","1.05402624158562e-142","1.32733039735773","0.0696667783834596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","HEI","ng","1","L","19450","ch4","lgr","1680521940","0.5","90","297","109",NA,"8.7","5","19","increase","unknown","unknown","on","6","2","0.484769937443586","0.00134137329178176","0.968584631330734","0.578306301363772","0.712010387726925","363.242284255083",NA,NA,NA,NA,NA,NA,"283.826055555556","0.090255500620225","89.3583333333333","0.457058436212786","8.7",NA,"338.865","24.0894766635367","95.6292307692308","0.165300586882408","0.1534","0.082414","24.8498826202832","6.2383701691178e-54","0.00475297906143207","0.000249466703688224","-61.3286035181355","2.3117353823398e-273","0.00204915198350587","0.00010755258629887","-10908.3382446533","1.29920155173133e-99","1.28710104925219","0.0675552852054545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","HEI","ng","3","L","19450","ch4","lgr","1680523560","1","90","297","-42",NA,"7.2","5","19","flat","unknown","unknown","on","6","2","0.273662826371183","0.00204975606173265","0.943747862334422","0.549836027283639","0.897556354809654","158.050453425765",NA,NA,NA,NA,NA,NA,"283.872111111111","0.011477777013761","61.9750555555556","0.0822218164707631","7.2",NA,"202.167777777778","1.46747688705992","53.5907407407407","0.0105128591171243","0.1534","0.165508","48.3204562143953","6.8646143138764e-27","0.0145836407402887","0.000765442627924589","86.4931564622053","1.08512936014561e-227","0.0039119831074894","0.000205325863652207","17966.9424184665","1.09336483224935e-180","1.12450016596255","0.0590209521383869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","HEI","ng","5","L","19450","ch4","lgr","1680525060","0.5","90","297","-30",NA,"7.8","5","19","flat","unknown","unknown","on","6","3","0.0385100427261492","0.00171433883175622","0.104461357664311","1.17490762776578","0.879398174459649","274.151828675336",NA,NA,NA,NA,NA,NA,"281.072479108635","0.0128329799212155","72.068217270195","0.243702639139447","7.8",NA,"425.651111111111","44.656317522629","58.4392592592593","0.0338756142948513","0.1534","0.082414","-6.62143870561668","0.000168140674385194","0.00613404342574394","0.000321953783915829","-7.74426967492171","2.85045838766628e-10","0.00420391481336879","0.000220648304468066","14287.2308726606","6.83918975698128e-168","0.980937485163847","0.0514858655561401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
